12355,225.50
12370,225.25
12385,224.75
12400,224.50
12415,224.25
12431,224.00
12446,223.50
12461,223.25
12476,223.00
12492,222.50
12507,222.25
12522,222.00
12537,221.75
12552,221.25
12568,221.25
12583,221.00
12598,220.75
12613,220.50
12628,220.50
12644,220.25
12659,220.00
12674,219.75
12689,219.50
12705,219.25
12720,219.00
12735,218.75
12750,218.50
12765,218.25
12781,218.00
12796,217.50
12811,217.50
12826,217.25
12841,217.00
12857,216.75
12872,216.50
12887,216.25
12902,215.75
12918,215.50
12933,215.25
12948,215.00
12963,215.00
12978,214.75
12994,214.50
13009,214.00
13024,214.00
13039,213.75
13054,213.50
13070,213.00
13085,213.00
13100,212.50
13115,212.25
13131,212.00
13146,211.50
13161,211.50
13176,211.25
13191,210.75
13207,210.75
13222,210.75
13237,210.25
13252,210.25
13267,210.00
13283,209.75
13298,209.50
13313,209.25
13328,209.00
13344,208.75
13359,208.50
13374,208.50
13389,208.25
13404,207.75
13420,207.50
13435,207.25
13450,207.00
13465,206.75
13480,206.25
13496,206.25
13511,206.00
13526,205.50
13541,205.25
13557,205.25
13572,204.75
13587,204.75
13602,204.50
13617,204.25
13633,204.00
13648,203.75
13663,203.50
13678,203.25
13694,203.00
13709,202.75
13724,202.50
13739,202.25
13754,202.25
13770,202.00
13785,201.75
13800,201.50
13815,201.25
13830,201.00
13846,200.75
13861,200.50
13876,200.25
13891,200.00
13907,199.75
13922,199.50
13937,199.25
13952,199.00
13967,198.75
13983,198.75
13998,198.50
14013,198.25
14028,198.00
14043,197.75
14059,197.50
14074,197.25
14089,197.00
14104,196.75
14120,196.50
14135,196.25
14150,196.00
14165,196.00
14180,195.75
14196,195.50
14211,195.25
14226,195.00
14241,194.75
14256,194.50
14272,194.50
14287,194.25
14302,194.00
14317,193.75
14333,193.50
14348,193.50
14363,193.25
14378,193.00
14393,192.75
14409,192.50
14424,192.25
14439,191.75
14454,191.75
14469,191.50
14485,191.25
14500,191.25
14515,190.75
14530,190.50
14546,190.25
14561,190.00
14576,189.75
14591,189.75
14606,189.50
14622,189.25
14637,189.00
14652,188.75
14667,188.50
14682,188.50
14698,188.25
14713,188.00
14728,187.75
14743,187.50
14759,187.25
14774,187.00
14789,186.75
14804,186.50
14819,186.50
14835,186.25
14850,186.00
14865,186.00
14880,185.75
14895,185.50
14911,185.50
14926,185.25
14941,185.00
14956,184.75
14972,184.50
14987,184.50
15002,184.25
15017,184.00
15032,183.75
15048,183.50
15063,183.50
15078,183.25
15093,183.00
15108,182.75
15124,182.50
15139,182.50
15154,182.00
15169,182.00
15185,181.75
15200,181.50
15215,181.25
15230,181.00
15245,181.00
15261,180.75
15276,180.25
15291,180.25
15306,180.00
15321,179.75
15337,179.50
15352,179.25
15367,179.25
15382,179.00
15398,178.75
15413,178.50
15428,178.50
15443,178.25
15458,178.25
15474,178.00
15489,177.75
15504,177.50
15519,177.25
15534,177.00
15550,176.75
15565,176.75
15580,176.50
15595,176.25
15611,176.00
15626,175.75
15641,175.75
15656,175.50
15671,175.25
15687,175.25
15702,175.00
15717,174.75
15732,174.50
15747,174.25
15763,174.00
15778,174.00
15793,173.75
15808,173.50
15824,173.25
15839,173.25
15854,172.75
15869,172.75
15884,172.50
15900,172.25
15915,172.00
15930,172.00
15945,171.75
15961,171.50
15976,171.50
15991,171.25
16006,171.00
16021,171.00
16037,170.75
16052,170.50
16067,170.50
16082,170.25
16097,170.00
16113,170.00
16128,169.75
16143,169.50
16158,169.50
16174,169.25
16189,169.00
16204,169.00
16219,168.75
16234,168.50
16250,168.25
16265,168.00
16280,168.00
16295,167.75
16310,167.50
16326,167.50
16341,167.25
16356,167.00
16371,166.75
16387,166.75
16402,166.50
16417,166.25
16432,166.25
16447,166.00
16463,165.75
16478,165.75
16493,165.50
16508,165.25
16523,165.25
16539,165.00
16554,164.75
16569,164.75
16584,164.50
16600,164.25
16615,164.25
